file_name,text
3_M9ZMo5TiU.png,"experimental/electronic, synthesizer, high pitched sound, kick, amateur recording"
VfEJHqtsuIo.png,"low quality, electro, groovy bass, punchy kick, wide passionate female vocals, synth melody, echoing flat male vocal, male chants, snappy claps, shimmering hi hats, energetic, exciting"
3b3s0TvjGwA.png,"rock, acoustic drums, synth bell sound, special effects, uptempo"
Vfcfj4OIJXE.png,"instrumental hip-hop, electronic, rap beat, synth bass, keyboard, electronic drums, crisp, urban, groovy, modern, hip"
3bg0iy-ypcw.png,"hip hop, live performance, warm, repetitive piano melody, smooth bass, repetitive male vocal, shimmering hi hats, soft snare, soft kick, jazzy"
VgwsGjRk61M.png,"low quality, live performance, groovy didgeridoo, shimmering hi hats, snappy rimshots, ""4 on the floor"" kick pattern, playback, flat male vocal, loud, distorted, groovy"
3cEQfNZ_F1w.png,"jazzy, upbeat, electric guitar licks, piano groove, hoppy jazz beat, cheery bassline"
3dUo62RsD00.png,"loud electric guitar feedback, punchy drumming, keyboard accompaniment, keyboard harmony, groovy bass line, instrumental, hard rock, enthusiastic amplified guitar, muddled audio, crowd cheering, crowd hooting, people talking, clapping, live performance, gig, synthesiser, enthusiastic, spirited, energetic, youthful, buoyant, intense"
3dzR3ZWOe8Y.png,"jazz, baritone saxophone, acoustic piano, saxophones, trombones, trumpets, acoustic drums, e-bass, very fast tempo"
ViF7A7XODiw.png,"low quality, wide electric guitar melody, chorus effect, tinny switch sound effect"
3e6GleQ9sl0.png,"new age/classical, violin, harp, heart warming, gentle"
VjXt63pqUgw.png,"eerie sound, instrumental, amplified organ evil, goth rock, ominous, ambient, unnatural, horrorifying, hair raising, spine chilling, spooky, sound of silence, hollow sound, sinister"
3fqWosszpnE.png,"male singer, fast tempo, happy song, groovy, ukele melody, acoustic guitar, keyboard accompaniment, emphatic vocals, vocal backup, energetic, peppy, buoyant, dance grove, party song, club music, muffled sounds, boomy drumming, strong drum beats, clapping, cheering, happy, peppy, cheerful, muddled audio, synthesiser, percussion grooves, african percussion, thumping music, indie pop, ukele"
VjbRot21Hq0.png,"low quality, noisy, electric guitar tuning, pitch changing"
3gh1oldZ7Zc.png,"low quality audio, female voice, acoustic guitar, slow tempo, wind instrument, no percussion, minimal instruments, romantic mood"
VkVKGyWi2r4.png,"low quality audio, distortion guitars, gallopping guitar, aggressive percussion, male voice, heavy metal, happy mood, moderate tempo, bass"
3jLef5eHgzU.png,"amateur recording, comedic, crowd laughing, digital soundeffects, e-guitar, acoustic drums, e-bass, medium tempo, ecstatic"
VkXLtUx-RmI.png,"amateur recording, crickets chirping, digital accordion"
3kSQNjfJnN8.png,"instrumental music, chinese stringed instrument, relaxing playlist, no percussion instruments, sound searching, heartfelt, folk music, classical music influences, poor audio quality, ambient room noises, slow tempo, emotional, passionate, sad, melancholic, poignant, strings plucked, live performance, quiet audience, harp accompaniment"
VlXi2TxMXbc.png,"flute, traditional chinese flute, chinese music, serene and enchanting melody, grasslands, marshlands, live recording, average audio quality"
3kXukXBvDQQ.png,"instrumental, trumpets, brass band, brass band, energetic, lively, enthusiastic, vigorous, peppy, buoyant, digital drums, indian percussions, drums, nagpada, lively trumpet, dholak, indian music, indian wedding, contemporary indian music, digital drums, electronic music, synth arrangements, male voice talking, female voice talking, sighing, laughing, vocalising, superimposed speech, baarat music, indian wedding, north indian wedding music, indian ceremonial band"
VlgOLOoctm0.png,"lullaby, melodic, instrumental, cover, medieval sound, lyre, cello, xylophone, bells, calming, soothing, sleep-inducing"
3m-a805cVl0.png,"low quality, noisy, mono, simple acoustic guitar melody, tutorial, happy, fun"
VlwbDjggUKk.png,"no singer, instrumental, trumpet, keyboard, bass guitar, acoustic sounding drums, calming, soothing, slow tempo"
3m4QSVVBMss.png,"low quality, pop, arpeggiated synth lead melody, pulsating synth keys, sustained synth melody, punchy kick, claps, groovy bass, seductive female vocal, simple hi hats, muffled"
VnJeG9RGUVM.png,"low quality, big band, wide reverberant brass section melody, shimmering cymbals, shimmering shakers, tinny percussive elements, tom rolls, bells melody, piano chords progression, smooth bass, soft kick, happy, fun, nostalgic, euphoric, vintage"
3mNOJpN_qOQ.png,"ballad/pop, acoustic piano, acoustic guitar, string section, female voice singing, slow tempo, soft sounding"
Vo6eT8eMMfQ.png,"low quality, noisy, mono, crowd cheering, energetic, aggressive, punchy snare, punchy kick, aggressive electric guitar riffs, energetic cymbals, distorted bass guitar, hard rock"
3mStyfCbL68.png,"synthpop/rock, e-guitar, synthesizer, acoustic drums, people cheering, poor sound-quality, uplifting energy"
VpIhbDN58mA.png,"low quality, epic, manic, energetic, percussive, huge percussive toms, huge low toms hits, low, combat soundtrack, reverberant"
3nbB3F-OdSM.png,"male vocalist, energetic drumming, loud electric guitar feedback, electric guitar lead and harmony, enthusiastic vocal backup, youthful, enthusiastic, energetic, vibrant, boisterous, voracious, intense, passionate, metal, hard rock, rock music, heavy metal, electric bass guitar"
VpikuLP_9qQ.png,"low quality, mono, noisy, camera shuttering sound effects, crowd yelling crowd effect, rock, passionate male vocal, distorted, crushed, vintage"
3nfiGGQykxk.png,"amateur recording, shofar horn"
Vr7wbGcvFts.png,"male voice, backing vocals, drums, bass guitar, acoustic guitar, uplifting atmosphere, bird chirping, children having fun"
3noh9LiQNrs.png,"lesson recording, guitar lesson, electric guitar, clean sound, simple tune, male voice, instructive speaking"
VrqBeY3kfKI.png,"narration, music backing, string instruments, violins, brass instruments, orchestral, cinematic, momentous, rapid flute melody"
3obJKn19jTE.png,"grunge, rock, male vocal, distorted electric guitar, bass guitar, acoustic drums, muddy, loud, powerful, rebellious"
VsMy72BoIbU.png,"video game theme, heavy metal, female vocal, melodic singing, french language, electric guitar, keyboard, bass guitar, electronic drums, loud, aggressive, gothic"
VswY2mI7Wbo.png,"low quality, folk, live performance, high pitch female vocal, accordion melody, addictive flute melody, shimmering triangle, wooden percussive elements, traditional, uplifting, cultural"
3otUlQ4wvLY.png,"amateur recording, guitar song, male voice, no percussion, slow tempo, foreign language, minimal instruments, live recording, romantic theme"
Vt3HzkNtOP4.png,"rock&roll, e-bass, acoustic drums, male voices singing, violin, uptempo, good mood"
3pU34vUoO9g.png,"chanting song, religious song, male vocal harmony, female vocal harmony, no instruments, choral arrangement, slow tempo, reverb effect on voice"
3q9K2PgA2-U.png,"live performance, polka, orchestra, winds, tuba, lively, cheerful, folk dance"
VtHkxrta5xQ.png,"a new dangerous world, instrumental music, new age music, surreal landscape, emotional, inspiring, nights are scenario, apocalypse, post nuclear doom, poor audio quality, keyboard synth harmony, horns plays howling tones, low pitched harmony, ominous tones, instrumental music, slow tempo, explore the wild"
3rbWoeUg9yo.png,"regional mexican, low quality, wide bouncy wooden percussion, wide acoustic rhythm guitar, harmonizing male vocals, groovy bass, punchy kick, strings melody, passionate, energetic, groovy"
3rvqiSZB4pA.png,"electronic, funk, disco, female voice, melodic singing, keyboard, repeated theme, synth bass, acoustic drums, squeaking sound effects, sensual, danceable"
VuWr1HXHoZg.png,"mantra, meditation music, male vocal, female vocal, chant, tambura, percussive elements, hypnotic, religious, immersive"
3sIlpn9nvKU.png,"low quality recording, male voice, male backing vocals, electric guitar, distortion effect, drums, bass guitar, rock genre, fast tempo"
Vwekk3EOa-U.png,"low quality, smooth bass, electric guitar melody, synth pad chords, mellow piano chords, soft, mellow, easygoing"
3sRO6iwfUxo.png,"rap, aggressive male voice, saxophone sample, melodic samples, digital drums, slow tempo"
VwkRHbqpHqk.png,"instrumental, synthesised arrangements, bass synth, sinister, mysterious, random, intense violin harmony, cello, unrelated tracks, phone tone, beep, chaotic, confusing, dissonant"
3tK7PpCo0PQ.png,"low fidelity, live recording, acoustic guitar, passionate male singer, singer-songwriter, strumming, heartfelt, folk"
Vx4aO4-nr0c.png,"instrumental, fast tempo, animated, trumpets, classic, backup vocals, xylophone, happy birthday song, birthday song, celebration, birthday celebration, birthday song, congas beats, bongos, keyboard harmony, vigorous drumming, syncopated music, spirited paino, latin influence music, salsa music, busy, bustling music, happy, cheerful, enthusiastic"
3tSPMzvuQpk.png,"christmas melody, male voice singing, acoustic guitar, piano, jukebox, cheerful mood, medium to uptemo"
Vx_vqfpRdUU.png,"instrumental, medium tempo, intense bass lines, regret, deep, melodic violin harmony, sharp piano lead, syncopated harmony, intense, pensive, melodic, melancholic melody, nostalgia, sadness, loneliness, poignant"
3tbFP_JKzXw.png,"harmonizing throaty male vocal, strings dissonant background melody, low quality, traditional, hopeful"
Vy00ycBpqpc.png,"upright bass playing, liquid splashing sound, spanish female speech, american male speech, narration, live recording"
3tlaELkmRqs.png,"amateur recording, low quality recording, male voice, children's voice, acoustic guitar, no percussion, repetitive melody, no lyrics, minimal instruments"
VzFpg271sm8.png,"cinematic, cinematic drone sounds, synth pads, digital bell/mallet sounds, beeping noises, dreamy, silent, tension"
3tyb0cXoX2g.png,"electronic music, male singer, female vocalisation, vivacious, catchy beat, vibrant, animated, burgeoning tempo, multi singer song, auto tune, punchy, buoyant, piano accompaniment, hard hitting drums, loud electric guitar feed, mellow piano introduction, music building up, edm, atmospheric synthesiser, youthful, spirited"
VzGHr0aV220.png,"dense synthesizers, bells, ethereal, fm synthesis, instrumental, 80's style synthesis"
3u9OO9Og0Gc.png,"r&b, live performance, female vocal, melodic singing, female choir, piano, bass guitar, acoustic drums, sentimental, groovy, urban"
VzHL56yq8bI.png,"pop, piano, synth sounds, e-bass, male voice singing, higher pitch, acoustic drums, fast tempo, dance vibe"
3ujGrObyefA.png,"instrumental, fast tempo, upbeat music, review, men talking, interview, documentary, promotion, keyboard harmony, bright drumming, enthusiastic electric guitar harmony, groovy bass line, digital drum, synthesiser arrangements, male voices interaction, superimposed vocals, upbeat, enthusiastic, cheerful, positive, vibrant, happy"
VzYc-c-uHjI.png,"konkani music, wedding song, romantic, konkani love songs, wedding dance music, home video soundtrack, keyboard accompaniment, emotional, slow tempo, waltz time, couple dancing, together forever, poor audio quality, keybiard accompaniment, guitar accompaniment, steady drumming rhythm, groovy bass line, male singer, lilting melody, amateur band"
3uz_ZrGsIaA.png,"low quality, clean electric guitar melody, passionate, reverberant, noisy, mono"
W-nkxlYTdV4.png,"classical song, indian classical, classical duet, vocal backup, south indian classical music, carnatic, taal, raga, ancient music, melodious, chanting, kriti, sruti, musical notes, ensemble of vocalists, tanpura rhythm, tapping"
3vEsFxolnFs.png,"instrumental, medium tempo, female voice speaking, banjo lesson, banjo tutorial, country music, country string instruments, plucked string instrument, dance music, learning banjo"
W00eTCOgUNs.png,"country song, female voice, female backing voice, guitar, percussion, low quality audio, bass, moderate tempo, tambourine, romantic mood"
3w3fD54bNvU.png,"guitar band, guitar solo, scratching tones, guitar pick percussions, song covers, strings scratched with plectrum percussions, live performance, live audience, ambient room noises, echoes, average audio quality, groovy music, instrumental music, country music, tense, suspense, gunslingers, groovy, story tellers, the wild west, emotional, passionate, heroes and villains, legends, epic stories, electric guitar, rhythm guitars, cowboys"
W0aT3SdtnfY.png,"acoustic piano, background laughter, male voices singing, amateur recording, medium tempo"
W2EJai-3k2w.png,"female vocalist, medium tempo, cover song, passionate, emphatic, powerful, persuasive, compelling, tambourine beats, lively electric guitar, electric guitar lead, acoustic guitar harmony, keyboard accompaniment, emphatic vocals, powerful vocals, steady drumming, rock, hard rock, pop rock"
3w4nFQrUQ8k.png,"instrumental, intense, vigorous drumming, percussion instrumental, steel pan, snare, resounding, rhythmic percussion, snare, minimalist, boomy bass drum, steel pan, synthesiser arrangements, sinister, anticipation of danger, scary, fearful, loud, powerful"
W2KaBnoGxek.png,"ambient, sea waves, wide synth pad chords, mellow piano melody, relaxing, calming"
3w_LsKl-3Pk.png,"low quality, traditional, noisy, mono, passionate woodwind melody, wooden percussive elements, soulful, passionate, emotional"
W2nlA65AwtU.png,"synth sounds, drums, bass guitar, electric piano, lounge vibes"
3zIQTDfS4Hk.png,"low quality, noisy, background percussive instrumental, tropical steel drum melody, tropical, exotic, emotional"
W3DwueAy65k.png,"instrumental, fast tempo, poor audio quality, incoherent audio, chaotic, noisy, vinyl record, ambient sounds, people talking, cheering hooting, dj, dj mixer, turntable, scratching, muffled music, energetic, enthusiastic, club music, dance music"
3zPvfVmL0nE.png,"rock&roll, acoustic drums, e-guitar, tambourine, organ, medium to uptempo"
W3lKc2hj4XU.png,"male voices, voices in harmony, vocoder, no instruments, reverb effect"
3zT0aiN2E70.png,"instrumental, fast tempo, dj, dj mixer, futuristic, fourth world music, psychedelic, hypnotic, vocalisation, catchy vocal riff, techno music, hysteria, live performance, live audience, outdoor performance, ambient sounds, people singing, fans cheering, clapping, muffled audio, amateur recording, heavily synthesised music, electro pop, synth pop, trance"
W4eLgBYEEqA.png,"low quality, orchestral, sustained brass melody, wide huge percussions, sustained strings, flat male vocal, epic, powerful"
3zntWbS9XeI.png,"epic song, instrumental, no voices, instrument reverb, guitar strum, minimal instruments, no percussion"
W4nQpOHIPEw.png,"pedal steel guitar solo, slide guitar, country song, percussion, bass, organ, no voices, instrumental, moderate tempo, blues mood"
4--05CAaDsg.png,"baby noises, instrumental music, fun, frolic, baby home video, medium tempo, latin music, party time, amateur production, water splashing sounds, volume changes, latin dance music, memdium tempo, ambient swimming pool sounds, baby cooing, steady drumming, trumpets playing harmony, guitar accompaniment, groovy bass line, home video soundtrack"
W58kioYp1Ms.png,"amplifier, pedal, guitar solo, slow tempo, poor audio quality, echoes, relaxing, guitar instrumental, background music, music demo, guitar pedal test, electric guitar, guitar lead, distortion tones, pleasant, instrumental music, slow tempo, guitar pedal tones, soloist"
40D4L5Ndi6k.png,"male singer, fast tempo, regional pop, folk pop, emphatic vocals, foreign language, bright violin, energetic, animated percussions, lively mandolin, acoustic guitar, groovy bass line, folk song, folk music, world music, pop, pop hits, youthful, dance music, celebration, merry, happy"
W5BB6pubJZI.png,"male singer, drums playing, sitar music, average audio quality, hip hop music, youtube music video, fitness videos, techno dance music, snares playing, instrumental music, dj, advertisement jingle, modulated vocals, techno dance rhythm, electronics, auto tune, groovy rhythm"
40i3_JH6FYw.png,"jam, instrumental, single instrument, overdriven electric guitar, guitar solo, 80s sound, blues"
W5eOW25vvbw.png,"low quality, noisy, clean arpeggiated electric guitar melody, muddy, boomy, mono"
40kbMyL2Wgo.png,"hiphop, synth bass, digital drums, synth pads, lead sounds, male voice rapping, male voice singing, aggressive, uplifting energy, medium to uptempo"
W5t-T1vP2DU.png,"amateur recording, low quality audio, dj music, scratching record, berimbau instrument, programmed percussion, moderate tempo, fusion music"
40sAH2ZB0Pg.png,"bluegrass, acoustic guitar, slide guitar, upright bass, banjo, female duo singing, amateur recording, uptempo"
40vmsGsFBsw.png,"ball bouncing sound, string section harmony, tutorial video soundtrack, animation, poor audio quality, timpani’s playing loud, violins playing, cellos, philharmonic orchestra, medium tempo, movie soundtrack, instrumental music, retro ad, ad jingle, funny video"
40xkia7fwEM.png,"male singer, medium tempo, violin, country music, sentimental, melancholic, string orchestra, string harmony, country folk song, country hits, country pop, regional pop, fiddle, cello, viola, acoustic guitar, dulcet, mellifluous, mellow, emotional, romantic, dreamy, sentimental nostalgic, story telling, performance"
42QgE4mM55I.png,"amateur recording, popsong, background song, kids singing, male and female voice singing, higher register, digital drums, synth sound, joyful energy"
42xehaGoJbc.png,"live recording, violins, layers of violins, thrilling, exciting, suspenseful, string instruments, poor audio quality"
W7KbboEOmeM.png,"e-guitar, drums, e-bass, atmospheric, medium tempo"
44sbWBFswUY.png,"fast dance beat, christmas music, four on the floor kick pattern, chipmunk vocal, drum machine, pitched up vocal, drum fill, syncopated synth chord stabs, spirited"
W7U-glgu4GM.png,"emotional, bright, heartfelt female vocals, low tempo, inspiring piano melody, ballad, soul, r&b, romantic, slow tempo, soft drum kit, inspirational string section"
45iNSkfzOwM.png,"instrumental music, medium tempo, grinding tool, documentary soundtrack, glass friction sounds, piano accompaniment, music box tones, steady bass line, emotional, delicate, documentary soundtrack, ambient factory noise, tense, positive, fruitful, positive, sensitive"
W7i4LkdSfjw.png,"low quality, live performance, metal, aggressive, energetic, crowd cheering, manic drums, aggressive electric guitar melodies, distorted bass guitar, punchy double pedal kick, punchy snare, energetic cymbals"
46WpyRUqwXU.png,"low quality, pop, wide harmonizing male vocals, wide shimmering hi hats, wide brass melody, electric guitar chords, straight piano melody, reverberant passionate female vocal, punchy snare, smooth bass guitar, groovy, addictive, passionate"
W85w938G5ZM.png,"emotional, male singer, poor audio quality, asian soap opera, medium tempo, romantic song, love song, movie soundtrack, music video, percussion hits, piano accompaniment, subtle drumming, shakers percussions, keyboard accompaniment, tv show theme, hissing tones"
476vNb6thyM.png,"jazzy electric guitar melody, low quality, mono, noisy, calming, relaxing"
W8Xv3Q2kGRA.png,"low quality, live performance, traditional, wooden percussions, violin melody, flute melody, soulful, passionate, noisy, mono"
WAxDN-FyPn8.png,"movie music, classical, instrumental, orchestra, cinematic strings, powerful, profound, heart-touching"
WBBKiXYVEdM.png,"meditation song, synth sounds, oohs and aahs, choral melody, gospel feel, no percussion, no vocal melody, slow tempo, relaxation music"
WCiS9IDILQg.png,"classical music, amateur recording, instrumental, violin, melancholic, suspenseful, movie music, slightly poor quality"
49nqh7uI9fw.png,"electro, synthesizer, white noise with filter, male voice samples, experimental"
WCifI6rwOoM.png,"jazz song, double bass, percussion, piano, male voice, meaningless words, jazz drumming, moderate tempo"
4AejyFDHP_k.png,"latin/country/folk, acoustic guitars, upright-bass, female duo singing, medium to uptempo"
WCl93HBuj60.png,"instrumental, fast tempo, intense drumming, infectious drumming, percussive instrumental, piano accompaniment, congas, bongos, steel pan, percussion instruments, cymbals, upbeat, lively catchy, energetic, enthusiastic, hand percussions, piano accompaniment"
WE0JqjuhaQI.png,"low quality, dissonant brass stabs, groovy bass, passionate female vocal, wooden snare hits, punchy kick, shimmering hi hats, groovy, passionate, synth pad chords"
4AfykLGm0j8.png,"compilation, jingle, generic, rock, electric guitar, static sound effect, pop, female vocal, keyboard, electronic drums, disorganized, random"
4BIIFU_b6BY.png,"blues/rock, e-bass, acoustic drums, e-guitar, fast tempo, dance"
WEVBqGarEIY.png,"jazz influenced, syncopated upright bass, male singer, free melody, shaker, synthesizer pad, rhythmic keyboard, steady drums, middle eastern, south asian"
WEXJSNm_T0o.png,"amateur recording, acapella, female choir, harmony"
4Bc9OoagYmo.png,"electric guitar lick, pop rock, electric guitar chord plucking, mellow, laid-back jazzy rock, simple jazzy rock drumming, organ chords, smooth"
4CkJjhuYRmY.png,"philharmonic orchestra, horn player, horn melody, string section, brass section, horn section, conductor, composer, western classical music, instrumental music, victory march, timpani’s, violins, exciting, enthusiastic, nostalgia, great memories, victories, emotional, splendour, clarinets, pomp and glory, medium tempo"
WFPGA_BYkKU.png,"instrumental, slow tempo, chimes, discordant music, animated, eerie, dangerous, sound of water, bubbles, keyboard riff, synthesised sounds, sinister chime melody, video game sounds, sound of blast, dissonant music, inharmonious"
4CkZqT26Vb0.png,"ambient music, no voices, middle-eastern melody, middle-eastern instruments, percussion, flute, relaxing music, instrumental"
WI2d5vDJeLo.png,"solo electric bass, male falsetto, scale, unison, free time"
WIVu5PapmX4.png,"frequency, resonant, vibration, medium range"
4CrPPlHN9_s.png,"cover, pop, passionate male vocal, wide arpeggiated electric guitar melody, simple bass guitar, harmonizing background vocals, emotional, noisy, low quality"
WIuLaxWIAAI.png,"no singer, instrumental, acoustic drums, drum solo, rapid playing, energetic, complex, groovy"
4EwWBI-tHLk.png,"instrumental, fast tempo, brass band, tuba, clarinet, street busking, trumpet, scratching sound, guiro, busking percussion, lively, animated, spirited, trombones, clarinet, wind instrument, brass instruments, banjo, resonator, shakers, busking, buskers"
WJIrkvEq4EI.png,"low quality, wide scratching effect, uptempo, hip hop, repetitive male vocal, wooden percussive elements, energetic drums, loud, harsh, muffled, siren sound effect"
4GlH0-KhInI.png,"techno, digital drums, synth bass, male voice singing, deeper voice, uptempo"
WJORWlj6BW8.png,"low quality recording, steel pan music, moderate tempo, caribbean influence, uplifting mood, percussion, no voices, instrumental"
4Gow6qZcNZI.png,"low quality, groovy bass guitar, flat male vocal, noisy, mono, tutorial"
WK-gdfCurCg.png,"instrumental, medium tempo, jazz, contemporary jazz, call and response, irregular beats, solos, rim shot, complex harmony, syncopation, groovy bass line, amplified guitar harmony, polyrhythms, ambient, atmospheric, improvisation, lively, energetic, spirited, active, informal, smooth, polished, empahtic"
4H1nc2Xv2Hg.png,"guitarist, acoustic guitar, minor scale played wrong, guitar playing video, amateur player, guitar learner, ambient room noise, instrumental music, soloist, guitar solo, boring, unsteady playing, youtube music video, guitar demonstration, dissonant notes, poor audio quality, traffic noise"
WKL40jfQD3g.png,"orchestral, string section, horn, soothing, slow tempo"
4HfU5OQUqq0.png,"vocal male monologue, drilling noises, youtube tutorial, medium tempo, documentary soundtrack, modern, cool, positive, groovy bass line, ambient room notes, male rap singer, memdium tempo, groovy bas slime, hip hop drumming rhythm, syncopated rhythm, groovy rhythm, soft music background track, documentary soundtrack, poor audio quality, strong bass drops, keyboard percussive tones"
4HhJneiP-hY.png,"orchestra, winds section, timpani, rising pattern, dramatic, sound effects, thunder"
4JYJRqwqWGM.png,"amateur recording, chime/bell, birds chirping"
4KqSdK5KM-I.png,"bluegrass, semi acoustic mandolin, banjo, upright bass, background noises, amateur recording"
4L9KyVVsQOc.png,"low quality, echoing electric guitar solo melody, noisy, mono, passionate, rock"
WMtztIW1f6k.png,"arabic music, stringed instruments, arabic drums, people dancing around a fire, bedouin tribes, traditional dance music, violin playing, folk dancing, camels, harsh desert sun, desert people, cultural heritage music, centuries old music, folk singers, folk music, arabic percussions, steady rhythm, arabic dance music, poignant, desert sands, rich culture, emotional"
4LZSSya3ZZQ.png,"low quality, flat male vocal, acoustic guitar solo melody, tutorial, mono"
WNmAlKrAPjQ.png,"instrumental, slow tempo, vocalisation, female vocalisation, charming, dreamy, poignant, colourful, warm, keyboard accompaniment, violin harmony, acoustic guitar, mellow, soft, romantic, emotional, sentimental"
4Lk8pUeLCwQ.png,"male singers, backup singers, vocal harmony, keyboard accompaniment, reggae music, tero pop hits, retro dance hits, groovy dance rhythm, percussive bass line, groovy drum rhythm, keybiard accompaniment, sonic effects, horns playing trumpets, passionate, story telling, spirited, enthusiastic, exciting, medium fast tempo"
WNv-YNn1cZ8.png,"echoing electric guitar melody, low quality, knocking, door opening sound effect, synth keys, pop, smooth synth bass, intro"
4M0njWKFsME.png,"rock music, piano, electric guitar strumming, minor key, rock power ballad, ballad, grungy electric guitar strumming, overdrive"
WO_Y7djT2k4.png,"dark/postrock/electronic, drums, synth pads, low pitched and processed male voice, dark, dangerous atmosphere, medium tempo"
WPguqXCBQCI.png,"male voice, male backing vocal, piano, bass guitar, drums, ska genre, medium-fast tempo, saxophone"
4M_k01zIbVM.png,"low quality, playback, cover, soft rock, groovy bass, strummed electric guitar, mellow electric guitar melody, reverberant rimshot, shimmering cymbals, sizzling high pitched synth pad, emotional, passionate, funky"
4Mm5mBgktG0.png,"average audio quality, groovy rhythm, electronic dance music, instrumental music, groovy bass line, medium tempo, synth trumpet lead, people dancing, dj, techno dance rhythm, dance club, dance floor, spirited, energetic, youthful, grunge keyboard tones"
WQsuFvw43RA.png,"low quality, ambient, mellow piano melody, short plucked melody, wide synth pad, calming, relaxing"
4Mo7tdV2LZk.png,"oriental, voices singing, fast oud playing, slower tempo, amateur recording"
WRZGYDh7qRo.png,"gothic rock, male voice, distortion guitar, simple percussion, bass, synth, suspenseful song, moderate tempo"
4PGzlwvXMnE.png,"low quality, trap, wide harmonizing male vocals, flat male vocal, punchy 808 bass, repetitive synth lead melody, groovy, addictive, high pitched riser"
WSMdqFEjGXE.png,"classical music, live performance, impressionist, instrumental, string quartet, violin, viola, cello, dramatic, profound, gloomy"
4PNPgaLKFlc.png,"kids music, positive, fun, bright piano, subtle trumpets, appealing female vocals, easygoing, mid-tempo, jazzy drums"
WSaCGNkM6_k.png,"female vocalist, medium tempo, cello, melodious harmony, no percussions, vocal emphasis, banjo, mellow, string harmony, dulcet, soft, pleasant, story telling, country pop, country song, regional pop, resonator, fiddle, mandolin, auto harp, dobro, acoustic guitar, no percussions, vocal emphasis, dulcet"
4Psj5jYa7a4.png,"didgeridoo, circular breathing, water sound, percussive sound, fast tempo, amateur recording"
WT2iyJmKkc8.png,"song fade, dj techniques, dj talking, youtube music lessons, online tutorials, learn music online, turntables, vinyls, techno dance tune, silence, groovy rhythm, clapping percussions, steady drumming, percussive bass line, disc scratching tones, screaming noise, youtube dj lessons, dj techniques, online classes, instrumental music, modulated vocal samples"
4Psyk_xyBl0.png,"chorus electric guitar, guitar effects pedal, mid tempo, psychedelic, no vocals, dreamy"
WTVC7ZI9WtY.png,"pop rock, flat male vocal, low quality, live performance, energetic, exciting, crowd screaming, loud, addictive synth melody, energetic drums, groovy bass guitar, distorted, crushed"
4QES-SJ7mP0.png,"r&b, synthesizer pad, electronic drums, female vocalist, hip hop, minor key, modern production, four chord"
WT_wvvEvkw4.png,"outro, kids music, rain, thunder, male vocal, ocean sound effects"
4QJktFv916o.png,"low quality, metal, punchy snare, double pedal kick, female opera vocal, wide electric guitar melody, groovy bass, energetic cymbals, aggressive, upbeat, energetic"
WW4_c2J79QA.png,"amateur recording, banjo, slow tempo"
4S4NDnNTptY.png,"orchestra, low quality, noisy, energetic, dynamic, wide strings section, aggressive triangle cymbal, uptempo, brass section, woodwind section"
WWIT13tTW7c.png,"classical music, tango, no singer, instrumental, live performance, saxophone quartet, vibrant, lively, eccentric, unique"
4T2KBwRxi_g.png,"didgeridoo, breathing sounds, deep bellowing instrument, live recording"
WY73T0xaY0A.png,"low quality, chair squeaking sounds, distant mellow piano chord progression, sustained woodwind melody, haunting, hypnotic, dark"
4TDtUHo5cSE.png,"low quality, groovy walking bass, smooth organ keys melody, shimmering hi hats, soft snare hits, groovy drums, soft kick hits, shimmering ride cymbal, jazz, easygoing, warm"
WYbD9YUrf_4.png,"low quality, soldiers marching, bagpipes melody, outdoors, powerful, soulful, prideful, noisy, mono"
4TXy2i036LU.png,"pop, e-guitar, strumpets, upright bass, drums, piano, male voice singing, medium to uptempo, sensitive"
WYxXUBP_XaM.png,"low quality, noisy, mono, aggressive harmonica solo, low microphone pop sound, shimmering shaker, passionate, energetic"
4T_5clu_0OM.png,"latin male vocals, backup singers, song intro, groovy bass line, medium tempo, poor audio quality, kick drums, latin band, latin dance band, gospel music, praise and worship, christian contemporary music, tambourine percussions, steady drum rhythm, groovy bas slime, latin folk song, latin folk song, conversations, passionately, spirited, groovy, guitar rhythm"
WZd2nT2Afds.png,"choir, flat female vocal, reverberant male vocal, loud bells, water leaking sound, noisy, mono, low quality, choir singing, compilation"
4Ua6i_VDYU4.png,"amateur recording, pop, dance, e-bass, digital drums, synth pluck, strings, female voice singing, crowd cheering, uptempo"
W_979HkE4EI.png,"drum lesson, acoustic drums, snare drum, drumroll, metronome click"
4Udqs0trpMw.png,"orchestral/jingle, brass section, flutes, xylophone, cymbals, medium tempo, uplifting energy"
W_MZo88gzrA.png,"low quality, mono, noisy, pop, live performance, energetic drums, groovy thin bass, mellow synth pad, addictive synth lead melody, passionate female vocal, background harmonizing vocals, energetic, happy, fun"
4VbXYuCz4M0.png,"low quality, noisy, mono, harmonica solo melody, acoustic rhythm guitar chords, happy, joyful, live performance"
W_zgEkvp4xU.png,"afropop, female vocal, melodic singing, keyboard, bass guitar, acoustic drums, afro percussion, slightly slow tempo, vibrant, sentimental"
4Vg0PQuHTk0.png,"funk, bright synth, dance music, eighties, electro-funk, soul, groovy bassline, trumpety-synth, synth stabs"
WaddbqEQ1NE.png,"male and female voices, unison, electric guitar, drums, bass guitar, glockenspiel, happy vibes"
4W3Ql8JbEN8.png,"ambient music, low quality, short repetitive synth hits, buzzy sounds, deep synth hit, background music, intense, suspenseful, video game"
